"","baseMean","log2FoldChange","lfcSE","pvalue","padj","SYMBOL","GENENAME"
"ENSG00000118689",5165.48667934315,1.22009083840996,0.126237080171726,1.17256041037426e-23,1.07101786925251e-21,"FOXO3","forkhead box O3"
"ENSG00000164484",816.794097566618,-1.16927845651846,0.120761251034157,1.33220420246489e-23,1.21069103127036e-21,"TMEM200A","transmembrane protein 200A"
"ENSG00000128510",164.045430457896,-2.19133901944409,0.228968376288555,1.4602508822708e-23,1.32038966711461e-21,"CPA4","carboxypeptidase A4"
"ENSG00000181061",2420.90428250501,1.16357759310756,0.120406941855815,1.65448853561981e-23,1.48854333549715e-21,"HIGD1A","HIG1 hypoxia inducible domain family member 1A"
"ENSG00000198431",22734.553343842,1.44860732263846,0.15272197341495,1.78902230564896e-23,1.60157549093768e-21,"TXNRD1","thioredoxin reductase 1"
"ENSG00000081052",207.134642684968,1.85106882452447,0.196505860390944,1.89524816722399e-23,1.68827205549646e-21,"COL4A4","collagen type IV alpha 4 chain"
"ENSG00000132970",1322.81532016482,1.07608429608216,0.11133583934885,2.60186179604772e-23,2.28380005649183e-21,"WASF3","WASP family member 3"
"ENSG00000127824",228.718631937045,-1.50704457408193,0.160152748025793,2.81837810856522e-23,2.46183959638459e-21,"TUBA4A","tubulin alpha 4a"
"ENSG00000179820",3784.35383489187,1.44600274814429,0.153494650772996,3.36810742763754e-23,2.92781280448841e-21,"MYADM","myeloid associated differentiation marker"
"ENSG00000136436",3129.16074209745,1.10158829125277,0.114563694300559,3.70880103013338e-23,3.20846950654904e-21,"CALCOCO2","calcium binding and coiled-coil domain 2"
"ENSG00000167992",251.543797733559,-1.47082438016242,0.156919292316831,4.69462547443314e-23,4.04187037258134e-21,"VWCE","von Willebrand factor C and EGF domains"
"ENSG00000106123",2287.85834096414,1.35850859626267,0.144056620936457,4.92815944767613e-23,4.2227286238802e-21,"EPHB6","EPH receptor B6"
"ENSG00000134253",136.921586068676,-1.89510371917374,0.203375408205034,5.53945545508791e-23,4.72402660942426e-21,"TRIM45","tripartite motif containing 45"
"ENSG00000003402",2546.61419680864,1.15316641524641,0.120841244922188,5.66250420171072e-23,4.80618399082937e-21,"CFLAR","CASP8 and FADD like apoptosis regulator"
"ENSG00000143891",528.391197527252,-1.08393877412923,0.113202649752856,5.99147504240725e-23,5.03787859406898e-21,"GALM","galactose mutarotase"
"ENSG00000167552",9310.14519133022,-1.17598035762858,0.123641338273663,6.73787445390641e-23,5.63913083365544e-21,"TUBA1A","tubulin alpha 1a"
"ENSG00000137962",4500.60695160733,1.12035406003024,0.117417177402353,6.85746147260073e-23,5.71264637675822e-21,"ARHGAP29","Rho GTPase activating protein 29"
"ENSG00000145675",3495.18501005827,1.48948862581937,0.160590740195842,1.09085028937129e-22,9.00401839768212e-21,"PIK3R1","phosphoinositide-3-kinase regulatory subunit 1"
"ENSG00000165272",138.573185853026,-2.80001999541691,0.297622148809625,1.69607701934744e-22,1.39357122767753e-20,"AQP3","aquaporin 3 (Gill blood group)"
"ENSG00000145244",167.01361710736,1.86251717833716,0.203359575183924,2.26608846885364e-22,1.84506768816979e-20,"CORIN","corin, serine peptidase"
"ENSG00000140807",96.2206654269905,2.34453703969237,0.252885091125064,3.97704341706349e-22,3.22355492101984e-20,"NKD1","NKD inhibitor of WNT signaling pathway 1"
"ENSG00000128342",153.121849690958,-2.51126564130383,0.271406483024533,6.58058866032187e-22,5.23942975016955e-20,"LIF","LIF interleukin 6 family cytokine"
"ENSG00000103175",250.45717439452,1.69268337837681,0.187894188546893,7.7090116666912e-22,6.11083506301504e-20,"WFDC1","WAP four-disulfide core domain 1"
"ENSG00000111859",1772.5459327153,1.56344315144482,0.173210102253932,8.34151252482186e-22,6.58320948998441e-20,"NEDD9","neural precursor cell expressed, developmentally down-regulated 9"
"ENSG00000116991",119.855227839028,-2.48644234014137,0.270563232841916,1.13186889806705e-21,8.85515171818195e-20,"SIPA1L2","signal induced proliferation associated 1 like 2"
"ENSG00000169218",643.194333449779,1.3514494531177,0.148525105401785,1.14648441515538e-21,8.93066691182075e-20,"RSPO1","R-spondin 1"
"ENSG00000140105",2493.98511104818,-1.2587113861353,0.137537211130379,1.22259885300217e-21,9.48251886246599e-20,"WARS1","tryptophanyl-tRNA synthetase 1"
"ENSG00000084090",3609.48552942064,1.20618318440933,0.131694437998945,1.56411447122562e-21,1.20276392287324e-19,"STARD7","StAR related lipid transfer domain containing 7"
"ENSG00000185813",468.253727549524,1.08106386596315,0.117256929836981,1.76646108246018e-21,1.35258300926759e-19,"PCYT2","phosphate cytidylyltransferase 2, ethanolamine"
"ENSG00000100784",87.3238286571985,-2.41544498452561,0.264882838616653,1.89990812508187e-21,1.44859944079336e-19,"RPS6KA5","ribosomal protein S6 kinase A5"
"ENSG00000173838",47.3524552949313,3.65999877013637,0.407939101669506,2.01259208161233e-21,1.52804143107731e-19,"MARCHF10","membrane associated ring-CH-type finger 10"
"ENSG00000185022",648.341698714604,1.22240878409125,0.134135004333569,2.16677459696718e-21,1.63819084444653e-19,"MAFF","MAF bZIP transcription factor F"
"ENSG00000175130",620.191163568236,-1.08787551722381,0.118361298025676,2.22487881173412e-21,1.67508239909388e-19,"MARCKSL1","MARCKS like 1"
"ENSG00000182552",978.40682352807,1.0784277921104,0.117646192167675,2.92239894734654e-21,2.18197703977401e-19,"RWDD4","RWD domain containing 4"
"ENSG00000124151",1569.91028919931,1.30535784877605,0.145356034411309,4.45248088088967e-21,3.29703460784892e-19,"NCOA3","nuclear receptor coactivator 3"
"ENSG00000083223",1486.90723795935,1.07289019765882,0.11762181607999,4.55276531590479e-21,3.35747783173732e-19,"TUT7","terminal uridylyl transferase 7"
"ENSG00000128311",316.409229736023,1.24970203865545,0.138689648834156,4.70948268756168e-21,3.4588747542851e-19,"TST","thiosulfate sulfurtransferase"
"ENSG00000157514",2205.70579219808,3.03305076886912,0.33625936202371,4.73850494769817e-21,3.4660430093041e-19,"TSC22D3","TSC22 domain family member 3"
"ENSG00000131771",95.419786398675,-2.86129233434914,0.317498978404482,6.2334397639116e-21,4.52276270612199e-19,"PPP1R1B","protein phosphatase 1 regulatory inhibitor subunit 1B"
"ENSG00000107796",2427.809962315,1.10482084271593,0.122148582258318,7.83996922400595e-21,5.66555848260093e-19,"ACTA2","actin alpha 2, smooth muscle"
"ENSG00000100033",55.3631369152134,4.50126662956824,0.530181284307214,7.93796125592981e-21,5.71342699356804e-19,"PRODH","proline dehydrogenase 1"
"ENSG00000108604",2178.07169386197,1.19946861746487,0.133674304877814,8.92906390470714e-21,6.40117832276097e-19,"SMARCD2","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2"
"ENSG00000250978",56.3181939282226,5.8686331341749,0.74876158030024,1.00787266787439e-20,7.19669078798882e-19,NA,NA
"ENSG00000117461",215.510751865581,-1.63431565597985,0.188331553685491,1.61970228182208e-20,1.15197323553781e-18,"PIK3R3","phosphoinositide-3-kinase regulatory subunit 3"
"ENSG00000172260",1335.02598862169,1.392553550327,0.158674144744456,1.69631211044872e-20,1.20171024076434e-18,"NEGR1","neuronal growth regulator 1"
"ENSG00000176771",107.652179101487,-2.14011764944284,0.244541475794986,2.21520606155541e-20,1.55098902224233e-18,"NCKAP5","NCK associated protein 5"
"ENSG00000196950",808.748017483607,-1.18225371657894,0.133108550528787,2.24518123063045e-20,1.56588337457226e-18,"SLC39A10","solute carrier family 39 member 10"
"ENSG00000116711",111.969948202533,-2.35730273898837,0.267078196605939,2.27165600490589e-20,1.57823081669022e-18,"PLA2G4A","phospholipase A2 group IVA"
"ENSG00000166825",4198.98449033367,1.02883728715922,0.114753805518226,2.29618093215392e-20,1.58913383435299e-18,"ANPEP","alanyl aminopeptidase, membrane"
"ENSG00000171132",401.594468468381,-1.15774715726626,0.130543481589712,2.90299504702368e-20,2.00139819448828e-18,"PRKCE","protein kinase C epsilon"
"ENSG00000169744",616.845546159048,-1.28386582502301,0.146516614541034,3.57676856644318e-20,2.4565028085717e-18,"LDB2","LIM domain binding 2"
"ENSG00000159212",757.351871507445,1.01060863036858,0.113540951373888,4.42050018459083e-20,2.99031880907998e-18,"CLIC6","chloride intracellular channel 6"
"ENSG00000185745",237.715593495462,-1.59681617650447,0.186300911910229,4.47218922479568e-20,3.01395404160949e-18,"IFIT1","interferon induced protein with tetratricopeptide repeats 1"
"ENSG00000162878",1588.4403411696,1.49413068336827,0.173962379780211,5.40431257389868e-20,3.61506321393059e-18,"PKDCC","protein kinase domain containing, cytoplasmic"
"ENSG00000170775",213.791994001087,1.42966630453179,0.16581985186835,5.45807197999019e-20,3.63750174844235e-18,"GPR37","G protein-coupled receptor 37"
"ENSG00000108830",158.263285028196,-2.27273645100547,0.262232636796827,7.20371374146768e-20,4.78315959645643e-18,"RND2","Rho family GTPase 2"
"ENSG00000174697",115.965367677631,2.88114078675481,0.330361436265389,8.06869079581128e-20,5.33779493308192e-18,"LEP","leptin"
"ENSG00000116962",9435.92561442646,1.41997671241142,0.165500020082029,8.26635716811049e-20,5.44852860377217e-18,"NID1","nidogen 1"
"ENSG00000115419",3865.24139352938,1.14945527066364,0.131595280993604,9.99394443384394e-20,6.5631765015543e-18,"GLS","glutaminase"
"ENSG00000137393",158.284949779487,2.04402193590768,0.239837871119989,1.14783530604721e-19,7.4563712985608e-18,"RNF144B","ring finger protein 144B"
"ENSG00000138074",435.942592797619,1.16170102897688,0.134008468580394,1.66701749646613e-19,1.06748444239899e-17,"SLC5A6","solute carrier family 5 member 6"
"ENSG00000152779",45.6803352931827,3.82239927706096,0.454924593797986,1.9014350969107e-19,1.20899021674244e-17,"SLC16A12","solute carrier family 16 member 12"
"ENSG00000179593",67.2430476358842,8.9607807823278,1.0568691078119,1.97493059075393e-19,1.2512993327474e-17,"ALOX15B","arachidonate 15-lipoxygenase type B"
"ENSG00000074590",412.639546693256,1.3048978496418,0.152947889253472,2.3869035693108e-19,1.50174625266359e-17,"NUAK1","NUAK family kinase 1"
"ENSG00000197769",134.645339447369,2.35102628749472,0.275163308099887,2.56326493473573e-19,1.60150657068176e-17,"MAP1LC3C","microtubule associated protein 1 light chain 3 gamma"
"ENSG00000168556",382.018082336941,1.22694799654197,0.143162902389991,2.70576914145178e-19,1.68469238516552e-17,"ING2","inhibitor of growth family member 2"
"ENSG00000103064",780.765707845921,1.34174483435647,0.159439351572528,5.23386502180221e-19,3.2033390204867e-17,"SLC7A6","solute carrier family 7 member 6"
"ENSG00000075213",714.29854936872,-1.16067625118167,0.136023450272219,5.46418088085289e-19,3.33296511084973e-17,"SEMA3A","semaphorin 3A"
"ENSG00000143507",318.948951565759,-1.13931773355609,0.133793700634189,7.1353948956458e-19,4.27980985840835e-17,"DUSP10","dual specificity phosphatase 10"
"ENSG00000070882",1106.50519592118,-1.0629943944092,0.124416271798651,8.18685849844649e-19,4.84586617832389e-17,"OSBPL3","oxysterol binding protein like 3"
"ENSG00000135069",724.588192605061,-1.24386239148343,0.147560380530561,8.22281032275459e-19,4.85118849008676e-17,"PSAT1","phosphoserine aminotransferase 1"
"ENSG00000126785",672.621155629475,-1.16760487803659,0.137687434236846,8.27779345070868e-19,4.86766716836771e-17,"RHOJ","ras homolog family member J"
"ENSG00000170989",241.928200229275,-1.41977629320995,0.17117440130175,9.57409055829183e-19,5.59338264629556e-17,"S1PR1","sphingosine-1-phosphate receptor 1"
"ENSG00000107968",536.659556658061,1.09081995905499,0.128277250931369,1.01447297784072e-18,5.90758147678506e-17,"MAP3K8","mitogen-activated protein kinase kinase kinase 8"
"ENSG00000183876",193.711245126177,-1.61326081594484,0.196740456379501,1.02977534295197e-18,5.97734758744444e-17,"ARSI","arylsulfatase family member I"
"ENSG00000116194",237.044105094213,1.86100893864627,0.227917522589369,1.39066414460068e-18,8.04617704757061e-17,"ANGPTL1","angiopoietin like 1"
"ENSG00000111728",193.414395562819,-1.4593854009485,0.177817626724667,1.64215079652542e-18,9.44053080916245e-17,"ST8SIA1","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1"
"ENSG00000183496",171.526821513788,-1.63920393574953,0.201649765154752,1.77224779270126e-18,1.01559957904033e-16,"MEX3B","mex-3 RNA binding family member B"
"ENSG00000158246",70.302802747663,2.25362748344733,0.272904187926585,2.13922781993809e-18,1.22200842514178e-16,"TENT5B","terminal nucleotidyltransferase 5B"
"ENSG00000182580",426.12530158249,-1.45166323787995,0.177540961626939,2.19884087966312e-18,1.24813699648764e-16,"EPHB3","EPH receptor B3"
"ENSG00000196230",7908.12960335272,-1.13846918840005,0.135880162666274,2.30726169801374e-18,1.30556185515909e-16,"TUBB","tubulin beta class I"
"ENSG00000174437",10584.2542700622,1.28185894931447,0.154949315873551,2.476368341604e-18,1.3924928730882e-16,"ATP2A2","ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2"
"ENSG00000120162",60.6707970651537,2.58264152295643,0.311478076254781,3.13102968681746e-18,1.73888111680844e-16,"MOB3B","MOB kinase activator 3B"
"ENSG00000009413",7584.98097699963,1.05480571401864,0.125959678030982,3.61163463651552e-18,1.99962318921416e-16,"REV3L","REV3 like, DNA directed polymerase zeta catalytic subunit"
"ENSG00000268913",72.8570574700598,2.41387796298436,0.292878539548597,3.67802949734785e-18,2.03013689494715e-16,NA,NA
"ENSG00000081803",1171.26472982924,1.26900061152435,0.15412024086763,3.69780327356877e-18,2.03480954448307e-16,"CADPS2","calcium dependent secretion activator 2"
"ENSG00000108950",1011.56504804899,1.0505947484614,0.125589783576496,3.96445474991593e-18,2.17489020640205e-16,"FAM20A","FAM20A golgi associated secretory pathway pseudokinase"
"ENSG00000147576",242.963584113988,1.37814069539093,0.169869530251109,5.40767474379331e-18,2.92209307326777e-16,"ADHFE1","alcohol dehydrogenase iron containing 1"
"ENSG00000135821",19611.1821813456,2.76976268911568,0.336606610629893,5.53493820771287e-18,2.98190653022711e-16,"GLUL","glutamate-ammonia ligase"
"ENSG00000164619",553.269926556431,-1.46104597586105,0.181616503715469,6.25609764592098e-18,3.35036372144947e-16,"BMPER","BMP binding endothelial regulator"
"ENSG00000133110",4035.48330504944,-1.35556608027853,0.167241849993764,6.51209948051241e-18,3.47711329532167e-16,"POSTN","periostin"
"ENSG00000197301",209.371049795359,2.17822228385439,0.269426205635931,6.92947209079399e-18,3.6781392566887e-16,"HMGA2-AS1","HMGA2 antisense RNA 1"
"ENSG00000161647",166.341518087729,1.49407762540346,0.186633104653705,7.4790702187114e-18,3.95818792692626e-16,"MPP3","membrane palmitoylated protein 3"
"ENSG00000147119",453.232746335031,1.46086678903706,0.182293204129643,8.0586899595209e-18,4.25243598626449e-16,"CHST7","carbohydrate sulfotransferase 7"
"ENSG00000147883",517.030621475995,-1.36159855246251,0.16878950909666,8.6466426771837e-18,4.53608420796628e-16,"CDKN2B","cyclin dependent kinase inhibitor 2B"
"ENSG00000087448",907.658851358475,1.02151620788872,0.12339901691736,9.27382112231862e-18,4.83690252971018e-16,"KLHL42","kelch like family member 42"
"ENSG00000146373",818.987563806969,1.04096551553693,0.126121117194994,1.05172172565304e-17,5.46956090502914e-16,"RNF217","ring finger protein 217"
"ENSG00000143127",265.813854593428,3.53503340398602,0.442335355264591,1.15864223401624e-17,6.00824448382947e-16,"ITGA10","integrin subunit alpha 10"
"ENSG00000168621",218.348514748931,1.72010696382802,0.219185442952219,1.63379022722776e-17,8.39954895678181e-16,"GDNF","glial cell derived neurotrophic factor"
"ENSG00000101342",42.9011868528458,3.75413672594411,0.477912527854852,1.98533019481271e-17,1.01777867593903e-15,"TLDC2","TBC/LysM-associated domain containing 2"
"ENSG00000169855",1727.81330600394,-1.06665477851661,0.130893967085356,2.23567698653212e-17,1.13962526050025e-15,"ROBO1","roundabout guidance receptor 1"
"ENSG00000188176",56.1464843859419,-3.04882340938516,0.379943937263983,2.26201102118052e-17,1.14979170381702e-15,"SMTNL2","smoothelin like 2"
"ENSG00000126861",309.30615640905,-1.63848385625434,0.209652341519612,2.28745202408801e-17,1.15944821750534e-15,"OMG","oligodendrocyte myelin glycoprotein"
"ENSG00000099860",368.158031967728,1.40072282637351,0.176855795421792,2.31076701432714e-17,1.16797588920794e-15,"GADD45B","growth arrest and DNA damage inducible beta"
"ENSG00000157152",49.948908756072,3.22865347415235,0.405645256782044,2.84722409765949e-17,1.42313751148014e-15,"SYN2","synapsin II"
"ENSG00000183508",90.0360052786607,-2.42553891880339,0.304497569325911,3.46400944714713e-17,1.71240071406499e-15,"TENT5C","terminal nucleotidyltransferase 5C"
"ENSG00000272841",114.903469824879,-1.92538656233836,0.248271634617447,4.4064121031217e-17,2.16636555692819e-15,NA,NA
"ENSG00000149591",7792.46432927398,1.21000347991122,0.152529537964493,6.11701566720748e-17,2.99917111487007e-15,"TAGLN","transgelin"
"ENSG00000067082",3242.40960152819,1.04559821350389,0.130744231237834,8.42354052724236e-17,4.07266608668483e-15,"KLF6","Kruppel like factor 6"
"ENSG00000149633",241.89667346492,-1.39514363649871,0.179752856730595,8.44228326294011e-17,4.07266608668483e-15,"KIAA1755","KIAA1755"
"ENSG00000143344",1077.62700223375,-1.03211717896422,0.129280708883586,9.93891692324559e-17,4.75640614672556e-15,"RGL1","ral guanine nucleotide dissociation stimulator like 1"
"ENSG00000170214",201.576412510075,3.7182367037867,0.485580028729538,1.01796529338382e-16,4.85869164168396e-15,"ADRA1B","adrenoceptor alpha 1B"
"ENSG00000130066",4098.11670597519,1.25479080550226,0.16014921716903,1.03250782853639e-16,4.91506504409624e-15,"SAT1","spermidine/spermine N1-acetyltransferase 1"
"ENSG00000113361",2195.05501916958,-1.16631636571161,0.147880681098985,1.1289189378582e-16,5.3598330785806e-15,"CDH6","cadherin 6"
"ENSG00000155962",402.933078383503,-1.19714621967359,0.152510787341322,1.28015684761638e-16,6.06187955684449e-15,"CLIC2","chloride intracellular channel 2"
"ENSG00000135472",155.838486168483,-1.61051192118845,0.211952390355346,1.33459930631478e-16,6.2865916015257e-15,"FAIM2","Fas apoptotic inhibitory molecule 2"
"ENSG00000157510",487.999313281654,1.63493499290288,0.216032558590923,1.61337397722819e-16,7.56016962141774e-15,"AFAP1L1","actin filament associated protein 1 like 1"
"ENSG00000106034",2427.54990954247,1.01400019394128,0.128032508212914,1.77230911342295e-16,8.21931190384859e-15,"CPED1","cadherin like and PC-esterase domain containing 1"
"ENSG00000049246",196.030110621098,-2.10323735156572,0.275911379287068,2.05456505597269e-16,9.47944708132632e-15,"PER3","period circadian regulator 3"
"ENSG00000025423",169.20409821807,-1.89691979368293,0.251577854791306,2.19598460776041e-16,1.0106022258834e-14,"HSD17B6","hydroxysteroid 17-beta dehydrogenase 6"
"ENSG00000151012",782.338390814946,-1.09151622668473,0.139570526651021,2.80797031418553e-16,1.28240146785417e-14,"SLC7A11","solute carrier family 7 member 11"
"ENSG00000171793",688.140315320246,1.40917160840015,0.185469993519899,2.8276897416707e-16,1.28813795472462e-14,"CTPS1","CTP synthase 1"
"ENSG00000138166",402.172984276172,1.1744523717279,0.151346607003618,2.9463537665154e-16,1.3388052948151e-14,"DUSP5","dual specificity phosphatase 5"
"ENSG00000153904",3072.52924339866,1.18773972470343,0.153310528775479,3.02554650239694e-16,1.37132704695543e-14,"DDAH1","dimethylarginine dimethylaminohydrolase 1"
"ENSG00000103647",544.426327334242,-1.26240625338684,0.166074376911958,6.15616453396693e-16,2.75557275184579e-14,"CORO2B","coronin 2B"
"ENSG00000205208",588.221528800905,-1.28817002431518,0.170806831538706,8.41242434486624e-16,3.72840304585032e-14,"C4orf46","chromosome 4 open reading frame 46"
"ENSG00000141150",151.081935316277,1.47862926013781,0.199521077103958,8.60231246659384e-16,3.79387280695808e-14,NA,NA
"ENSG00000133816",1756.1706924653,1.01323319337526,0.131928627008087,1.16670548529186e-15,5.13293361915447e-14,"MICAL2","microtubule associated monooxygenase, calponin and LIM domain containing 2"
"ENSG00000196155",242.4421292061,-1.33392423078435,0.178744661845311,1.18775887488969e-15,5.21281297433294e-14,"PLEKHG4","pleckstrin homology and RhoGEF domain containing G4"
"ENSG00000138615",840.380551881747,1.27812033351093,0.170507980211933,1.26292322701792e-15,5.50243112517201e-14,"CILP","cartilage intermediate layer protein"
"ENSG00000083290",1522.66485036046,1.08627245111878,0.142469077827887,1.32462104065424e-15,5.75730217524938e-14,"ULK2","unc-51 like autophagy activating kinase 2"
"ENSG00000129682",265.490437892683,-1.46935567376864,0.199828161801176,1.38420048644016e-15,5.99223534686895e-14,"FGF13","fibroblast growth factor 13"
"ENSG00000118523",11813.4074813191,1.1496819290591,0.152098619244799,1.60003395986579e-15,6.88780169230265e-14,"CCN2","cellular communication network factor 2"
"ENSG00000128165",58.7524136478217,-2.47477832138784,0.331330932149711,1.66713334672184e-15,7.14247558116969e-14,"ADM2","adrenomedullin 2"
"ENSG00000146006",46.8075965458274,-3.80961791855938,0.525503556115386,1.66378622014775e-15,7.14247558116969e-14,"LRRTM2","leucine rich repeat transmembrane neuronal 2"
"ENSG00000143878",3314.35130573517,1.15348098638578,0.152950171279887,1.78891209730579e-15,7.64600576696447e-14,"RHOB","ras homolog family member B"
"ENSG00000104321",548.692187680578,-1.27343534784603,0.171028371409719,1.89816162722972e-15,8.07459109228644e-14,"TRPA1","transient receptor potential cation channel subfamily A member 1"
"ENSG00000154310",763.360161654028,-1.08914886564423,0.143937495108495,2.03532414438375e-15,8.61732297742146e-14,"TNIK","TRAF2 and NCK interacting kinase"
"ENSG00000164330",884.926283376325,1.05965107980265,0.139917821971378,2.20889843377188e-15,9.32159065149239e-14,"EBF1","EBF transcription factor 1"
"ENSG00000245812",181.252720139167,1.57245384451423,0.218077276074928,2.78907278737463e-15,1.16442171081251e-13,"LINC02202","long intergenic non-protein coding RNA 2202"
"ENSG00000171033",245.153955394251,-1.24452430092137,0.167813138667891,2.79670274327199e-15,1.1649043787601e-13,"PKIA","cAMP-dependent protein kinase inhibitor alpha"
"ENSG00000134294",20597.3546312134,1.14594916869241,0.153225488657994,2.99600791155174e-15,1.24503848407533e-13,"SLC38A2","solute carrier family 38 member 2"
"ENSG00000138669",239.22106335673,-1.60792971388462,0.223784708581237,3.08541893096117e-15,1.27924028211325e-13,"PRKG2","protein kinase cGMP-dependent 2"
"ENSG00000155324",535.890773830838,1.1703866380034,0.156957579787967,3.11050169117434e-15,1.28667511335612e-13,"GRAMD2B","GRAM domain containing 2B"
"ENSG00000187193",37.3831222408412,2.93764256434376,0.397429933892385,3.29144004586502e-15,1.35839844461686e-13,"MT1X","metallothionein 1X"
"ENSG00000177570",102.12210509286,-1.91694812861847,0.268640933041597,4.68105620999607e-15,1.92308048955866e-13,"SAMD12","sterile alpha motif domain containing 12"
"ENSG00000101265",1645.91737938986,-1.00336694775356,0.133942168365785,5.10684283216426e-15,2.08846658913554e-13,"RASSF2","Ras association domain family member 2"
"ENSG00000176971",2618.73034948469,1.17155756107859,0.158529512413964,5.09529663292308e-15,2.08846658913554e-13,"FIBIN","fin bud initiation factor homolog"
"ENSG00000206190",290.89007583104,1.24327523573216,0.169542109512429,5.24038872048358e-15,2.13343074982599e-13,"ATP10A","ATPase phospholipid transporting 10A (putative)"
"ENSG00000079691",1509.4530923224,1.09179011486151,0.146913288563903,5.59485312808164e-15,2.27254598615578e-13,"CARMIL1","capping protein regulator and myosin 1 linker 1"
"ENSG00000168994",1328.0072660922,1.27925346755903,0.176061276001345,7.0379456413488e-15,2.83312737965168e-13,"PXDC1","PX domain containing 1"
"ENSG00000178723",34.4926737456492,3.24460912621461,0.450366680871293,8.41040643182742e-15,3.3780547619264e-13,NA,NA
"ENSG00000114670",184.343268997634,-1.19092048869132,0.163190619360789,9.11885352824487e-15,3.65444655650864e-13,"NEK11","NIMA related kinase 11"
"ENSG00000072163",665.15195346299,1.28460419314085,0.177769833429657,9.15080760615672e-15,3.65910293478187e-13,"LIMS2","LIM zinc finger domain containing 2"
"ENSG00000132622",65.549236530359,-2.15445995555724,0.302584218958759,9.76221205365706e-15,3.87773164886325e-13,"HSPA12B","heat shock protein family A (Hsp70) member 12B"
"ENSG00000128606",1137.04634294187,-2.27585410449042,0.317656282682934,9.91297176420878e-15,3.9289430379994e-13,"LRRC17","leucine rich repeat containing 17"
"ENSG00000189058",471.872909913754,1.01101165735668,0.136735914041835,1.02970602511753e-14,4.05438297942338e-13,"APOD","apolipoprotein D"
"ENSG00000162426",168.597115791997,1.22050478409086,0.168761381759749,1.25524953423821e-14,4.91020872153963e-13,"SLC45A1","solute carrier family 45 member 1"
"ENSG00000150938",10974.7897659543,1.00271128824572,0.136421640451209,1.46424473914003e-14,5.678366343984e-13,"CRIM1","cysteine rich transmembrane BMP regulator 1"
"ENSG00000125398",566.475839016294,-1.24970560015865,0.174356245841653,1.70912671986927e-14,6.57137311908711e-13,"SOX9","SRY-box transcription factor 9"
"ENSG00000164104",1065.1805670275,1.17491079431336,0.162649064263831,1.71454328585633e-14,6.57814325921085e-13,"HMGB2","high mobility group box 2"
"ENSG00000085117",1911.07297097004,1.15477340912001,0.159731299232299,1.82685623439617e-14,6.9792889770116e-13,"CD82","CD82 molecule"
"ENSG00000183570",195.731690038451,1.57214883822791,0.226250537225857,1.87757752005282e-14,7.1578665033539e-13,"PCBP3","poly(rC) binding protein 3"
"ENSG00000196932",68.8289838616752,-1.96815238219409,0.283171431353431,1.97250679497382e-14,7.50386623018158e-13,"TMEM26","transmembrane protein 26"
"ENSG00000107104",1276.71448146957,1.10700789216585,0.153025429317523,2.24279060868949e-14,8.49616299215972e-13,"KANK1","KN motif and ankyrin repeat domains 1"
"ENSG00000089041",96.7567144445977,-1.873138895448,0.271289568335306,2.26354145766576e-14,8.55675735068018e-13,"P2RX7","purinergic receptor P2X 7"
"ENSG00000122966",288.894444022564,-1.45666992143166,0.208718175466323,2.27489693387828e-14,8.58165522603894e-13,"CIT","citron rho-interacting serine/threonine kinase"
"ENSG00000016391",92.1114413835648,-1.89287607370684,0.275117065719252,2.77381766706554e-14,1.03983489794119e-12,"CHDH","choline dehydrogenase"
"ENSG00000214944",628.403318669593,1.01883704564264,0.140478087503957,2.8352515478949e-14,1.06065522563037e-12,"ARHGEF28","Rho guanine nucleotide exchange factor 28"
"ENSG00000158716",158.979497686278,1.24505249885218,0.175352444212119,2.85463765780752e-14,1.06569190901636e-12,"DUSP23","dual specificity phosphatase 23"
"ENSG00000068831",97.80861461703,1.90385066180076,0.277873122870785,3.45858281954902e-14,1.28316988154567e-12,"RASGRP2","RAS guanyl releasing protein 2"
"ENSG00000205213",387.918047174661,-1.03861442187364,0.143967194058285,3.48647232869995e-14,1.29085561898409e-12,"LGR4","leucine rich repeat containing G protein-coupled receptor 4"
"ENSG00000112936",1960.69493279795,2.95727184720658,0.422330708295808,5.15313733759912e-14,1.86299369619396e-12,"C7","complement C7"
"ENSG00000196616",46331.3657273793,1.09369831979995,0.154712163606929,7.84009406922016e-14,2.81025204544916e-12,"ADH1B","alcohol dehydrogenase 1B (class I), beta polypeptide"
"ENSG00000167645",624.069072775243,1.06972850863371,0.152180297794908,1.15672807758296e-13,4.10535799369383e-12,"YIF1B","Yip1 interacting factor homolog B, membrane trafficking protein"
"ENSG00000007237",427.013218754781,-1.31758935221933,0.193411504726873,1.46737607897363e-13,5.16711647065586e-12,"GAS7","growth arrest specific 7"
"ENSG00000168398",5604.07659360667,-1.9800468634226,0.297704391987451,1.59812767358325e-13,5.61654479657364e-12,"BDKRB2","bradykinin receptor B2"
"ENSG00000075240",576.83949575666,-1.10601893906655,0.159290304849276,1.80131222942237e-13,6.29374995266525e-12,"GRAMD4","GRAM domain containing 4"
"ENSG00000273179",167.919940702057,-1.42454718688085,0.212706696989008,1.89525857170344e-13,6.60916332155653e-12,NA,NA
